keywords,time,resolution,geo_name,geo_code,value
face mist,today 12-m,REGION,Tennessee,US-TN,9
face mist,today 12-m,REGION,Idaho,US-ID,9
face mist,today 12-m,REGION,Minnesota,US-MN,9
face mist,today 12-m,REGION,Alabama,US-AL,8
face mist,today 12-m,REGION,Oregon,US-OR,8
face mist,today 12-m,REGION,North Carolina,US-NC,8
face mist,today 12-m,REGION,Missouri,US-MO,8
face mist,today 12-m,REGION,Pennsylvania,US-PA,8
face mist,today 12-m,REGION,Louisiana,US-LA,8
face mist,today 12-m,REGION,Oklahoma,US-OK,8
face mist,today 12-m,REGION,Rhode Island,US-RI,8
face mist,today 12-m,REGION,Alaska,US-AK,8
face mist,today 12-m,REGION,Kentucky,US-KY,8
face mist,today 12-m,REGION,Kansas,US-KS,8
face mist,today 12-m,REGION,Wisconsin,US-WI,8
face mist,today 12-m,REGION,Ohio,US-OH,8
face mist,today 12-m,REGION,South Dakota,US-SD,8
face mist,today 12-m,REGION,New Hampshire,US-NH,8
face mist,today 12-m,REGION,Mississippi,US-MS,8
face mist,today 12-m,REGION,South Carolina,US-SC,7
face mist,today 12-m,REGION,Arkansas,US-AR,7
face mist,today 12-m,REGION,Michigan,US-MI,7
face mist,today 12-m,REGION,Iowa,US-IA,7
face mist,today 12-m,REGION,Indiana,US-IN,7
face mist,today 12-m,REGION,North Dakota,US-ND,6
face mist,today 12-m,REGION,Vermont,US-VT,6
face mist,today 12-m,REGION,New Mexico,US-NM,6
face mist,today 12-m,REGION,West Virginia,US-WV,6
face mist,today 12-m,REGION,Maine,US-ME,6
face mist,today 12-m,REGION,Montana,US-MT,5
face mist,today 12-m,DMA,Cheyenne WY-Scottsbluff NE,759,100
face mist,today 12-m,DMA,Miami-Ft. Lauderdale FL,528,6
face mist,today 12-m,DMA,Wichita Falls TX & Lawton OK,627,4
face mist,today 12-m,DMA,San Francisco-Oakland-San Jose CA,807,4
face mist,today 12-m,DMA,New York NY,501,4
face mist,today 12-m,DMA,Baton Rouge LA,716,4
face mist,today 12-m,DMA,San Diego CA,825,4
face mist,today 12-m,DMA,"Billings, MT",756,4
face mist,today 12-m,DMA,Jackson TN,639,4
face mist,today 12-m,DMA,Charlotte NC,517,4
face mist,today 12-m,DMA,Seattle-Tacoma WA,819,4
face mist,today 12-m,DMA,Gainesville FL,592,4
face mist,today 12-m,DMA,San Angelo TX,661,4
face mist,today 12-m,DMA,Atlanta GA,524,4
face mist,today 12-m,DMA,Syracuse NY,555,4
face mist,today 12-m,DMA,Los Angeles CA,803,4
face mist,today 12-m,DMA,Washington DC (Hagerstown MD),511,4
face mist,today 12-m,DMA,Dallas-Ft. Worth TX,623,4
face mist,today 12-m,DMA,Boise ID,757,4
face mist,today 12-m,DMA,Nashville TN,659,3
face mist,today 12-m,DMA,Las Vegas NV,839,3
face mist,today 12-m,DMA,Salt Lake City UT,770,3
face mist,today 12-m,DMA,Phoenix AZ,753,3
face mist,today 12-m,DMA,Baltimore MD,512,3
face mist,today 12-m,DMA,Denver CO,751,3
face mist,today 12-m,DMA,Ft. Myers-Naples FL,571,3
face mist,today 12-m,DMA,Chicago IL,602,3
face mist,today 12-m,DMA,Lubbock TX,651,3
face mist,today 12-m,DMA,Orlando-Daytona Beach-Melbourne FL,534,3
face mist,today 12-m,DMA,Rochester NY,538,3
face mist,today 12-m,DMA,Houston TX,618,3
face mist,today 12-m,DMA,Sacramento-Stockton-Modesto CA,862,3
face mist,today 12-m,DMA,Portland OR,820,3
face mist,today 12-m,DMA,Kansas City MO,616,3
face mist,today 12-m,DMA,San Antonio TX,641,3
face mist,today 12-m,DMA,Austin TX,635,3
face mist,today 12-m,DMA,Philadelphia PA,504,3
face mist,today 12-m,DMA,West Palm Beach-Ft. Pierce FL,548,3
face mist,today 12-m,DMA,Birmingham AL,630,3
face mist,today 12-m,DMA,Boston MA-Manchester NH,506,3
face mist,today 12-m,DMA,Tri-Cities TN-VA,531,3
face mist,today 12-m,DMA,Honolulu HI,744,3
face mist,today 12-m,DMA,Davenport IA-Rock Island-Moline IL,682,3
face mist,today 12-m,DMA,Bakersfield CA,800,3
face mist,today 12-m,DMA,Jacksonville FL,561,3
face mist,today 12-m,DMA,Tampa-St. Petersburg (Sarasota) FL,539,3
face mist,today 12-m,DMA,Dothan AL,606,3
face mist,today 12-m,DMA,Charleston SC,519,3
face mist,today 12-m,DMA,Laredo TX,749,3
face mist,today 12-m,DMA,Cincinnati OH,515,3
face mist,today 12-m,DMA,St. Louis MO,609,3
face mist,today 12-m,DMA,Milwaukee WI,617,3
face mist,today 12-m,DMA,Hartford & New Haven CT,533,3
face mist,today 12-m,DMA,Rapid City SD,764,3
face mist,today 12-m,DMA,Pittsburgh PA,508,3
face mist,today 12-m,DMA,Omaha NE,652,3
face mist,today 12-m,DMA,Columbus OH,535,3
face mist,today 12-m,DMA,Mobile AL-Pensacola (Ft. Walton Beach) FL,686,3
face mist,today 12-m,DMA,Providence RI-New Bedford MA,521,3
face mist,today 12-m,DMA,Minneapolis-St. Paul MN,613,3
face mist,today 12-m,DMA,Johnstown-Altoona PA,574,3
face mist,today 12-m,DMA,Detroit MI,505,3
face mist,today 12-m,DMA,Oklahoma City OK,650,3
face mist,today 12-m,DMA,Des Moines-Ames IA,679,3
face mist,today 12-m,DMA,New Orleans LA,622,3
face mist,today 12-m,DMA,Fresno-Visalia CA,866,3
face mist,today 12-m,DMA,Memphis TN,640,3
face mist,today 12-m,DMA,Richmond-Petersburg VA,556,3
face mist,today 12-m,DMA,Spokane WA,881,3
face mist,today 12-m,DMA,Anchorage AK,743,3
face mist,today 12-m,DMA,Tulsa OK,671,3
face mist,today 12-m,DMA,Columbus-Tupelo-West Point MS,673,3
face mist,today 12-m,DMA,Bend OR,821,3
face mist,today 12-m,DMA,Indianapolis IN,527,3
face mist,today 12-m,DMA,Colorado Springs-Pueblo CO,752,3
face mist,today 12-m,DMA,Louisville KY,529,3
face mist,today 12-m,DMA,Lincoln & Hastings-Kearney NE,722,2
face mist,today 12-m,DMA,Utica NY,526,2
face mist,today 12-m,DMA,La Crosse-Eau Claire WI,702,2
face mist,today 12-m,DMA,Lexington KY,541,2
face mist,today 12-m,DMA,Waco-Temple-Bryan TX,625,2
face mist,today 12-m,DMA,Champaign & Springfield-Decatur IL,648,2
face mist,today 12-m,DMA,Wichita-Hutchinson KS,678,2
face mist,today 12-m,DMA,Lansing MI,551,2
face mist,today 12-m,DMA,Medford-Klamath Falls OR,813,2
face mist,today 12-m,DMA,Raleigh-Durham (Fayetteville) NC,560,2
face mist,today 12-m,DMA,Montgomery (Selma) AL,698,2
face mist,today 12-m,DMA,Monroe LA-El Dorado AR,628,2
face mist,today 12-m,DMA,Traverse City-Cadillac MI,540,2
face mist,today 12-m,DMA,Jackson MS,718,2
face mist,today 12-m,DMA,Corpus Christi TX,600,2
face mist,today 12-m,DMA,Missoula MT,762,2
face mist,today 12-m,DMA,Binghamton NY,502,2
face mist,today 12-m,DMA,Albany-Schenectady-Troy NY,532,2
face mist,today 12-m,DMA,Reno NV,811,2
face mist,today 12-m,DMA,Biloxi-Gulfport MS,746,2
face mist,today 12-m,DMA,Little Rock-Pine Bluff AR,693,2
face mist,today 12-m,DMA,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,2
face mist,today 12-m,DMA,Peoria-Bloomington IL,675,2
face mist,today 12-m,DMA,Buffalo NY,514,2
face mist,today 12-m,DMA,Santa Barbara-Santa Maria-San Luis Obispo CA,855,2
face mist,today 12-m,DMA,Norfolk-Portsmouth-Newport News VA,544,2
face mist,today 12-m,DMA,Cleveland-Akron (Canton) OH,510,2
face mist,today 12-m,DMA,Columbia-Jefferson City MO,604,2
face mist,today 12-m,DMA,Huntsville-Decatur (Florence) AL,691,2
face mist,today 12-m,DMA,Wheeling WV-Steubenville OH,554,2
face mist,today 12-m,DMA,Toledo OH,547,2
face mist,today 12-m,DMA,Sioux Falls(Mitchell) SD,725,2
face mist,today 12-m,DMA,Chattanooga TN,575,2
face mist,today 12-m,DMA,Madison WI,669,2
face mist,today 12-m,DMA,Portland-Auburn ME,500,2
face mist,today 12-m,DMA,Palm Springs CA,804,2
face mist,today 12-m,DMA,Wilmington NC,550,2
face mist,today 12-m,DMA,Florence-Myrtle Beach SC,570,2
face mist,today 12-m,DMA,South Bend-Elkhart IN,588,2
face mist,today 12-m,DMA,Rochester MN-Mason City IA-Austin MN,611,2
face mist,today 12-m,DMA,Augusta GA,520,2
face mist,today 12-m,DMA,Columbus GA,522,2
face mist,today 12-m,DMA,Ft. Wayne IN,509,2
face mist,today 12-m,DMA,Wausau-Rhinelander WI,705,2
face mist,today 12-m,DMA,Springfield-Holyoke MA,543,2
face mist,today 12-m,DMA,Roanoke-Lynchburg VA,573,2
face mist,today 12-m,DMA,Evansville IN,649,2
face mist,today 12-m,DMA,Albuquerque-Santa Fe NM,790,2
face mist,today 12-m,DMA,Erie PA,516,2
face mist,today 12-m,DMA,Fargo-Valley City ND,724,2
face mist,today 12-m,DMA,Salisbury MD,576,2
face mist,today 12-m,DMA,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,2
face mist,today 12-m,DMA,Wilkes Barre-Scranton PA,577,2
face mist,today 12-m,DMA,Harlingen-Weslaco-Brownsville-McAllen TX,636,2
face mist,today 12-m,DMA,Panama City FL,656,2
face mist,today 12-m,DMA,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,2
face mist,today 12-m,DMA,Tucson (Sierra Vista) AZ,789,2
face mist,today 12-m,DMA,Lake Charles LA,643,2
face mist,today 12-m,DMA,Greenville-New Bern-Washington NC,545,2
face mist,today 12-m,DMA,Savannah GA,507,2
face mist,today 12-m,DMA,Monterey-Salinas CA,828,2
face mist,today 12-m,DMA,Shreveport LA,612,2
face mist,today 12-m,DMA,El Paso TX,765,2
face mist,today 12-m,DMA,Green Bay-Appleton WI,658,2
face mist,today 12-m,DMA,Hattiesburg-Laurel MS,710,2
face mist,today 12-m,DMA,Greensboro-High Point-Winston Salem NC,518,2
face mist,today 12-m,DMA,Burlington VT-Plattsburgh NY,523,2
face mist,today 12-m,DMA,Yakima-Pasco-Richland-Kennewick WA,810,2
face mist,today 12-m,DMA,Columbia SC,546,2
face mist,today 12-m,DMA,Harrisburg-Lancaster-Lebanon-York PA,566,2
face mist,today 12-m,DMA,Charleston-Huntington WV,564,2
face mist,today 12-m,DMA,Flint-Saginaw-Bay City MI,513,2
face mist,today 12-m,DMA,Macon GA,503,2
face mist,today 12-m,DMA,Knoxville TN,557,2
face mist,today 12-m,DMA,Tyler-Longview(Lufkin & Nacogdoches) TX,709,2
face mist,today 12-m,DMA,Grand Rapids-Kalamazoo-Battle Creek MI,563,2
face mist,today 12-m,DMA,Bangor ME,537,2
face mist,today 12-m,DMA,Chico-Redding CA,868,1
face mist,today 12-m,DMA,Minot-Bismarck-Dickinson(Williston) ND,687,1
face mist,today 12-m,DMA,Duluth MN-Superior WI,676,1
face mist,today 12-m,DMA,Sioux City IA,624,1
face mist,today 12-m,DMA,Rockford IL,610,1
face mist,today 12-m,DMA,Lafayette LA,642,1
face mist,today 12-m,DMA,Amarillo TX,634,1
face mist,today 12-m,DMA,Idaho Falls-Pocatello ID,758,1
face mist,today 12-m,DMA,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632,1
face mist,today 12-m,DMA,Yuma AZ-El Centro CA,771,1
face mist,today 12-m,DMA,Tallahassee FL-Thomasville GA,530,1
face mist,today 12-m,DMA,Dayton OH,542,1
face mist,today 12-m,DMA,Charlottesville VA,584,1
face mist,today 12-m,DMA,Beaumont-Port Arthur TX,692,1
face mist,today 12-m,DMA,Youngstown OH,536,1
face mist,today 12-m,DMA,Springfield MO,619,1
face mist,today 12-m,DMA,Eugene OR,801,1
face mist,today 12-m,DMA,Odessa-Midland TX,633,1
face mist,today 12-m,DMA,Mankato MN,737,0
face mist,today 12-m,DMA,Bowling Green KY,736,0
face mist,today 12-m,DMA,Ottumwa IA-Kirksville MO,631,0
face mist,today 12-m,DMA,Abilene-Sweetwater TX,662,0
face mist,today 12-m,DMA,Albany GA,525,0
face mist,today 12-m,DMA,Butte-Bozeman MT,754,0
face mist,today 12-m,DMA,Quincy IL-Hannibal MO-Keokuk IA,717,0
face mist,today 12-m,DMA,Twin Falls ID,760,0
face mist,today 12-m,DMA,Bluefield-Beckley-Oak Hill WV,559,0
face mist,today 12-m,DMA,Topeka KS,605,0
face mist,today 12-m,DMA,Meridian MS,711,0
face mist,today 12-m,DMA,Helena MT,766,0
face mist,today 12-m,DMA,Casper-Riverton WY,767,0
face mist,today 12-m,DMA,Joplin MO-Pittsburg KS,603,0
face mist,today 12-m,DMA,Lima OH,558,0
face mist,today 12-m,DMA,Grand Junction-Montrose CO,773,0
face mist,today 12-m,DMA,Juneau AK,747,0
face mist,today 12-m,DMA,Fairbanks AK,745,0
face mist,today 12-m,DMA,Glendive MT,798,0
face mist,today 12-m,DMA,St. Joseph MO,638,0
face mist,today 12-m,DMA,Marquette MI,553,0
face mist,today 12-m,DMA,Eureka CA,802,0
face mist,today 12-m,DMA,Clarksburg-Weston WV,598,0
face mist,today 12-m,DMA,Parkersburg WV,597,0
face mist,today 12-m,DMA,Zanesville OH,596,0
face mist,today 12-m,DMA,Watertown NY,549,0
face mist,today 12-m,DMA,Presque Isle ME,552,0
face mist,today 12-m,DMA,North Platte NE,740,0
face mist,today 12-m,DMA,Jonesboro AR,734,0
face mist,today 12-m,DMA,Alpena MI,583,0
face mist,today 12-m,DMA,Lafayette IN,582,0
face mist,today 12-m,DMA,Terre Haute IN,581,0
face mist,today 12-m,DMA,Alexandria LA,644,0
face mist,today 12-m,DMA,Greenwood-Greenville MS,647,0
face mist,today 12-m,DMA,Elmira NY,565,0
face mist,today 12-m,DMA,Sherman TX-Ada OK,657,0
face mist,today 12-m,DMA,Victoria TX,626,0
face mist,today 12-m,DMA,Harrisonburg VA,569,0
face mist,today 12-m,DMA,Great Falls MT,755,0
korean toner,today 12-m,REGION,Wyoming,US-WY,100
korean toner,today 12-m,REGION,Hawaii,US-HI,62
korean toner,today 12-m,REGION,District of Columbia,US-DC,52
korean toner,today 12-m,REGION,California,US-CA,37
korean toner,today 12-m,REGION,Nevada,US-NV,37
korean toner,today 12-m,REGION,New York,US-NY,34
korean toner,today 12-m,REGION,Washington,US-WA,32
korean toner,today 12-m,REGION,Virginia,US-VA,27
korean toner,today 12-m,REGION,New Jersey,US-NJ,27
korean toner,today 12-m,REGION,Massachusetts,US-MA,27
korean toner,today 12-m,REGION,Maryland,US-MD,27
korean toner,today 12-m,REGION,Arizona,US-AZ,27
korean toner,today 12-m,REGION,Georgia,US-GA,25
korean toner,today 12-m,REGION,Alaska,US-AK,25
korean toner,today 12-m,REGION,Texas,US-TX,25
korean toner,today 12-m,REGION,Florida,US-FL,25
korean toner,today 12-m,REGION,Illinois,US-IL,24
korean toner,today 12-m,REGION,Colorado,US-CO,22
korean toner,today 12-m,REGION,Connecticut,US-CT,22
korean toner,today 12-m,REGION,Utah,US-UT,21
korean toner,today 12-m,REGION,Pennsylvania,US-PA,21
korean toner,today 12-m,REGION,Delaware,US-DE,21
korean toner,today 12-m,REGION,Oregon,US-OR,20
korean toner,today 12-m,REGION,Kansas,US-KS,20
korean toner,today 12-m,REGION,North Carolina,US-NC,20
korean toner,today 12-m,REGION,Arkansas,US-AR,18
korean toner,today 12-m,REGION,New Mexico,US-NM,18
korean toner,today 12-m,REGION,Minnesota,US-MN,18
korean toner,today 12-m,REGION,Indiana,US-IN,17
korean toner,today 12-m,REGION,New Hampshire,US-NH,17
korean toner,today 12-m,REGION,Louisiana,US-LA,17
korean toner,today 12-m,REGION,Ohio,US-OH,15
korean toner,today 12-m,REGION,Wisconsin,US-WI,15
korean toner,today 12-m,REGION,Tennessee,US-TN,15
korean toner,today 12-m,REGION,Rhode Island,US-RI,15
korean toner,today 12-m,REGION,Michigan,US-MI,14
korean toner,today 12-m,REGION,Kentucky,US-KY,14
korean toner,today 12-m,REGION,Mississippi,US-MS,12
korean toner,today 12-m,REGION,Nebraska,US-NE,12
korean toner,today 12-m,REGION,Missouri,US-MO,12
korean toner,today 12-m,REGION,Alabama,US-AL,12
korean toner,today 12-m,REGION,South Carolina,US-SC,12
korean toner,today 12-m,REGION,Oklahoma,US-OK,12
korean toner,today 12-m,REGION,Maine,US-ME,12
korean toner,today 12-m,REGION,Iowa,US-IA,12
korean toner,today 12-m,REGION,Idaho,US-ID,8
korean toner,today 12-m,REGION,South Dakota,US-SD,0
korean toner,today 12-m,REGION,Vermont,US-VT,0
korean toner,today 12-m,REGION,North Dakota,US-ND,0
korean toner,today 12-m,REGION,West Virginia,US-WV,0
korean toner,today 12-m,REGION,Montana,US-MT,0
korean toner,today 12-m,DMA,Cheyenne WY-Scottsbluff NE,759,100
korean toner,today 12-m,DMA,Honolulu HI,744,21
korean toner,today 12-m,DMA,San Francisco-Oakland-San Jose CA,807,16
korean toner,today 12-m,DMA,Los Angeles CA,803,14
korean toner,today 12-m,DMA,Las Vegas NV,839,12
korean toner,today 12-m,DMA,Sacramento-Stockton-Modesto CA,862,12
korean toner,today 12-m,DMA,Washington DC (Hagerstown MD),511,12
korean toner,today 12-m,DMA,Miami-Ft. Lauderdale FL,528,12
korean toner,today 12-m,DMA,New York NY,501,12
korean toner,today 12-m,DMA,San Diego CA,825,12
korean toner,today 12-m,DMA,Seattle-Tacoma WA,819,11
korean toner,today 12-m,DMA,Atlanta GA,524,10
korean toner,today 12-m,DMA,Houston TX,618,10
korean toner,today 12-m,DMA,Phoenix AZ,753,9
korean toner,today 12-m,DMA,Dallas-Ft. Worth TX,623,9
korean toner,today 12-m,DMA,Chattanooga TN,575,9
korean toner,today 12-m,DMA,San Antonio TX,641,9
korean toner,today 12-m,DMA,Chicago IL,602,9
korean toner,today 12-m,DMA,Albuquerque-Santa Fe NM,790,9
korean toner,today 12-m,DMA,Boston MA-Manchester NH,506,9
korean toner,today 12-m,DMA,Hartford & New Haven CT,533,9
korean toner,today 12-m,DMA,Fresno-Visalia CA,866,8
korean toner,today 12-m,DMA,Austin TX,635,8
korean toner,today 12-m,DMA,Philadelphia PA,504,8
korean toner,today 12-m,DMA,Denver CO,751,8
korean toner,today 12-m,DMA,Wichita-Hutchinson KS,678,7
korean toner,today 12-m,DMA,Tampa-St. Petersburg (Sarasota) FL,539,7
korean toner,today 12-m,DMA,Baltimore MD,512,7
korean toner,today 12-m,DMA,Omaha NE,652,7
korean toner,today 12-m,DMA,Orlando-Daytona Beach-Melbourne FL,534,7
korean toner,today 12-m,DMA,Portland OR,820,7
korean toner,today 12-m,DMA,Tucson (Sierra Vista) AZ,789,7
korean toner,today 12-m,DMA,Charlotte NC,517,7
korean toner,today 12-m,DMA,Columbus OH,535,7
korean toner,today 12-m,DMA,Jackson MS,718,7
korean toner,today 12-m,DMA,Spokane WA,881,7
korean toner,today 12-m,DMA,Kansas City MO,616,6
korean toner,today 12-m,DMA,Minneapolis-St. Paul MN,613,6
korean toner,today 12-m,DMA,Greenville-New Bern-Washington NC,545,6
korean toner,today 12-m,DMA,Indianapolis IN,527,6
korean toner,today 12-m,DMA,Tallahassee FL-Thomasville GA,530,6
korean toner,today 12-m,DMA,Harlingen-Weslaco-Brownsville-McAllen TX,636,6
korean toner,today 12-m,DMA,Oklahoma City OK,650,6
korean toner,today 12-m,DMA,Cleveland-Akron (Canton) OH,510,6
korean toner,today 12-m,DMA,Detroit MI,505,6
korean toner,today 12-m,DMA,Milwaukee WI,617,6
korean toner,today 12-m,DMA,Richmond-Petersburg VA,556,6
korean toner,today 12-m,DMA,Salt Lake City UT,770,6
korean toner,today 12-m,DMA,Nashville TN,659,6
korean toner,today 12-m,DMA,West Palm Beach-Ft. Pierce FL,548,6
korean toner,today 12-m,DMA,New Orleans LA,622,6
korean toner,today 12-m,DMA,Birmingham AL,630,6
korean toner,today 12-m,DMA,Raleigh-Durham (Fayetteville) NC,560,6
korean toner,today 12-m,DMA,Colorado Springs-Pueblo CO,752,6
korean toner,today 12-m,DMA,Norfolk-Portsmouth-Newport News VA,544,6
korean toner,today 12-m,DMA,Rochester NY,538,5
korean toner,today 12-m,DMA,Savannah GA,507,5
korean toner,today 12-m,DMA,Charleston SC,519,5
korean toner,today 12-m,DMA,Greensboro-High Point-Winston Salem NC,518,5
korean toner,today 12-m,DMA,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,5
korean toner,today 12-m,DMA,Florence-Myrtle Beach SC,570,5
korean toner,today 12-m,DMA,Flint-Saginaw-Bay City MI,513,5
korean toner,today 12-m,DMA,Boise ID,757,5
korean toner,today 12-m,DMA,Knoxville TN,557,5
korean toner,today 12-m,DMA,Jacksonville FL,561,5
korean toner,today 12-m,DMA,Dayton OH,542,5
korean toner,today 12-m,DMA,Huntsville-Decatur (Florence) AL,691,5
korean toner,today 12-m,DMA,Waco-Temple-Bryan TX,625,5
korean toner,today 12-m,DMA,Pittsburgh PA,508,4
korean toner,today 12-m,DMA,Wilkes Barre-Scranton PA,577,4
korean toner,today 12-m,DMA,Madison WI,669,4
korean toner,today 12-m,DMA,Ft. Myers-Naples FL,571,4
korean toner,today 12-m,DMA,Cincinnati OH,515,4
korean toner,today 12-m,DMA,Tulsa OK,671,4
korean toner,today 12-m,DMA,Buffalo NY,514,4
korean toner,today 12-m,DMA,St. Louis MO,609,4
korean toner,today 12-m,DMA,Louisville KY,529,4
korean toner,today 12-m,DMA,Albany-Schenectady-Troy NY,532,4
korean toner,today 12-m,DMA,Lexington KY,541,4
korean toner,today 12-m,DMA,Providence RI-New Bedford MA,521,4
korean toner,today 12-m,DMA,Mobile AL-Pensacola (Ft. Walton Beach) FL,686,3
korean toner,today 12-m,DMA,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,3
korean toner,today 12-m,DMA,Harrisburg-Lancaster-Lebanon-York PA,566,3
korean toner,today 12-m,DMA,Grand Rapids-Kalamazoo-Battle Creek MI,563,2
korean toner,today 12-m,DMA,Memphis TN,640,2
korean toner,today 12-m,DMA,Wichita Falls TX & Lawton OK,627,0
korean toner,today 12-m,DMA,Monroe LA-El Dorado AR,628,0
korean toner,today 12-m,DMA,Columbia-Jefferson City MO,604,0
korean toner,today 12-m,DMA,Topeka KS,605,0
korean toner,today 12-m,DMA,Dothan AL,606,0
korean toner,today 12-m,DMA,Corpus Christi TX,600,0
korean toner,today 12-m,DMA,Rockford IL,610,0
korean toner,today 12-m,DMA,Rochester MN-Mason City IA-Austin MN,611,0
korean toner,today 12-m,DMA,Shreveport LA,612,0
korean toner,today 12-m,DMA,Clarksburg-Weston WV,598,0
korean toner,today 12-m,DMA,Parkersburg WV,597,0
korean toner,today 12-m,DMA,Zanesville OH,596,0
korean toner,today 12-m,DMA,Gainesville FL,592,0
korean toner,today 12-m,DMA,Springfield MO,619,0
korean toner,today 12-m,DMA,South Bend-Elkhart IN,588,0
korean toner,today 12-m,DMA,Charlottesville VA,584,0
korean toner,today 12-m,DMA,Sioux City IA,624,0
korean toner,today 12-m,DMA,Alpena MI,583,0
korean toner,today 12-m,DMA,Victoria TX,626,0
korean toner,today 12-m,DMA,Lafayette IN,582,0
korean toner,today 12-m,DMA,Terre Haute IN,581,0
korean toner,today 12-m,DMA,Portland-Auburn ME,500,0
korean toner,today 12-m,DMA,Ottumwa IA-Kirksville MO,631,0
korean toner,today 12-m,DMA,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632,0
korean toner,today 12-m,DMA,Odessa-Midland TX,633,0
korean toner,today 12-m,DMA,Amarillo TX,634,0
korean toner,today 12-m,DMA,Salisbury MD,576,0
korean toner,today 12-m,DMA,Johnstown-Altoona PA,574,0
korean toner,today 12-m,DMA,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,0
korean toner,today 12-m,DMA,St. Joseph MO,638,0
korean toner,today 12-m,DMA,Jackson TN,639,0
korean toner,today 12-m,DMA,Roanoke-Lynchburg VA,573,0
korean toner,today 12-m,DMA,Harrisonburg VA,569,0
korean toner,today 12-m,DMA,Lafayette LA,642,0
korean toner,today 12-m,DMA,Lake Charles LA,643,0
korean toner,today 12-m,DMA,Alexandria LA,644,0
korean toner,today 12-m,DMA,Greenwood-Greenville MS,647,0
korean toner,today 12-m,DMA,Champaign & Springfield-Decatur IL,648,0
korean toner,today 12-m,DMA,Evansville IN,649,0
korean toner,today 12-m,DMA,Elmira NY,565,0
korean toner,today 12-m,DMA,Lubbock TX,651,0
korean toner,today 12-m,DMA,Charleston-Huntington WV,564,0
korean toner,today 12-m,DMA,Panama City FL,656,0
korean toner,today 12-m,DMA,Sherman TX-Ada OK,657,0
korean toner,today 12-m,DMA,Green Bay-Appleton WI,658,0
korean toner,today 12-m,DMA,Bluefield-Beckley-Oak Hill WV,559,0
korean toner,today 12-m,DMA,San Angelo TX,661,0
korean toner,today 12-m,DMA,Abilene-Sweetwater TX,662,0
korean toner,today 12-m,DMA,Lima OH,558,0
korean toner,today 12-m,DMA,Syracuse NY,555,0
korean toner,today 12-m,DMA,Wheeling WV-Steubenville OH,554,0
korean toner,today 12-m,DMA,Columbus-Tupelo-West Point MS,673,0
korean toner,today 12-m,DMA,Peoria-Bloomington IL,675,0
korean toner,today 12-m,DMA,Duluth MN-Superior WI,676,0
korean toner,today 12-m,DMA,Marquette MI,553,0
korean toner,today 12-m,DMA,Des Moines-Ames IA,679,0
korean toner,today 12-m,DMA,Davenport IA-Rock Island-Moline IL,682,0
korean toner,today 12-m,DMA,Presque Isle ME,552,0
korean toner,today 12-m,DMA,Minot-Bismarck-Dickinson(Williston) ND,687,0
